20240122;0;0;95.8;Spain
20240122;0;15;77.15;Spain
20240122;0;30;15.05;Spain
20240122;0;45;0.0;Spain
20240122;1;0;40.0;Spain
20240122;1;15;0.0;Spain
20240122;1;30;0.0;Spain
20240122;1;45;0.0;Spain
20240122;2;0;95.5;Spain
20240122;2;15;71.29;Spain
20240122;2;30;0.0;Spain
20240122;2;45;0.0;Spain
20240122;3;0;19.25;Spain
20240122;3;15;19.25;Spain
20240122;3;30;1.06;Spain
20240122;3;45;0.44;Spain
20240122;4;0;0.44;Spain
20240122;4;15;0.44;Spain
20240122;4;30;28.1;Spain
20240122;4;45;72.77;Spain
20240122;5;0;0.0;Spain
20240122;5;15;0.0;Spain
20240122;5;30;40.0;Spain
20240122;5;45;95.5;Spain
20240122;6;0;0.0;Spain
20240122;6;15;0.0;Spain
20240122;6;30;74.23;Spain
20240122;6;45;96.1;Spain
20240122;7;0;0.0;Spain
20240122;7;15;54.16;Spain
20240122;7;30;75.01;Spain
20240122;7;45;95.8;Spain
20240122;8;0;69.04;Spain
20240122;8;15;74.21;Spain
20240122;8;30;74.03;Spain
20240122;8;45;73.65;Spain
20240122;9;0;86.67;Spain
20240122;9;15;83.12;Spain
20240122;9;30;74.76;Spain
20240122;9;45;43.45;Spain
20240122;10;0;76.78;Spain
20240122;10;15;71.08;Spain
20240122;10;30;35.5;Spain
20240122;10;45;0.0;Spain
20240122;11;0;36.09;Spain
20240122;11;15;34.59;Spain
20240122;11;30;24.0;Spain
20240122;11;45;0.0;Spain
20240122;12;0;0.0;Spain
20240122;12;15;0.0;Spain
20240122;12;30;0.0;Spain
20240122;12;45;0.0;Spain
20240122;13;0;13.48;Spain
20240122;13;15;13.48;Spain
20240122;13;30;13.48;Spain
20240122;13;45;22.2;Spain
20240122;14;0;0.0;Spain
20240122;14;15;0.0;Spain
20240122;14;30;0.0;Spain
20240122;14;45;0.0;Spain
20240122;15;0;0.0;Spain
20240122;15;15;0.0;Spain
20240122;15;30;0.0;Spain
20240122;15;45;0.0;Spain
20240122;16;0;0.0;Spain
20240122;16;15;0.0;Spain
20240122;16;30;15.5;Spain
20240122;16;45;15.5;Spain
20240122;17;0;0.0;Spain
20240122;17;15;0.0;Spain
20240122;17;30;0.0;Spain
20240122;17;45;15.5;Spain
20240122;18;0;15.5;Spain
20240122;18;15;15.5;Spain
20240122;18;30;75.46;Spain
20240122;18;45;75.46;Spain
20240122;19;0;15.5;Spain
20240122;19;15;15.5;Spain
20240122;19;30;72.46;Spain
20240122;19;45;75.46;Spain
20240122;20;0;40.76;Spain
20240122;20;15;40.76;Spain
20240122;20;30;40.76;Spain
20240122;20;45;40.76;Spain
20240122;21;0;64.13;Spain
20240122;21;15;60.0;Spain
20240122;21;30;12.41;Spain
20240122;21;45;10.5;Spain
20240122;22;0;72.46;Spain
20240122;22;15;36.59;Spain
20240122;22;30;0.0;Spain
20240122;22;45;-5.17;Spain
20240122;23;0;60.0;Spain
20240122;23;15;46.24;Spain
20240122;23;30;0.0;Spain
20240122;23;45;0.0;Spain
20240123;0;0;61.1;Spain
20240123;0;15;61.1;Spain
20240123;0;30;61.1;Spain
20240123;0;45;61.1;Spain
20240123;1;0;59.0;Spain
20240123;1;15;59.0;Spain
20240123;1;30;59.0;Spain
20240123;1;45;59.0;Spain
20240123;2;0;45.97;Spain
20240123;2;15;52.65;Spain
20240123;2;30;67.69;Spain
20240123;2;45;67.69;Spain
20240123;3;0;70.32;Spain
20240123;3;15;70.32;Spain
20240123;3;30;70.32;Spain
20240123;3;45;71.0;Spain
20240123;4;0;70.31;Spain
20240123;4;15;70.31;Spain
20240123;4;30;70.31;Spain
20240123;4;45;70.31;Spain
20240123;5;0;65.12;Spain
20240123;5;15;65.12;Spain
20240123;5;30;61.46;Spain
20240123;5;45;98.5;Spain
20240123;6;0;0.0;Spain
