20240122;0;0;306.86
20240122;1;0;198.76
20240122;2;0;298.53
20240122;3;0;133.73
20240122;4;0;211.34
20240122;5;0;303.04
20240122;6;0;258.77
20240122;7;0;318.07
20240122;8;0;366.1
20240122;9;0;162.13
20240122;10;0;179.25
20240122;11;0;259.66
20240122;12;0;194.9
20240122;13;0;146.2
20240122;14;0;224.51
20240122;15;0;124.97
20240122;16;0;116.5
20240122;17;0;152.01
20240122;18;0;391.25
20240122;19;0;285.24
20240122;20;0;222.6
20240122;21;0;376.02
20240122;22;0;318.58
20240122;23;0;215.8
20240123;0;0;317.1
20240123;1;0;262.69
20240123;2;0;288.6
20240123;3;0;289.25
20240123;4;0;282.09
20240123;5;0;280.38
20240123;6;0;293.61
20240123;7;0;342.74
20240123;8;0;316.17
20240123;9;0;260.18
20240123;10;0;141.15
20240123;11;0;221.63
20240123;12;0;250.23
20240123;13;0;307.69
20240123;14;0;211.79
20240123;15;0;285.3
20240123;16;0;190.85
20240123;17;0;255.0
20240123;18;0;306.24
20240123;19;0;281.37
20240123;20;0;282.53
20240123;21;0;282.49
20240123;22;0;212.42
20240123;23;0;293.05
20240124;0;0;280.84
20240124;1;0;290.0
20240124;2;0;214.0
20240124;3;0;191.69
20240124;4;0;280.76
20240124;5;0;292.16
20240124;6;0;204.4
20240124;7;0;299.58
20240124;8;0;279.36
20240124;9;0;314.77
20240124;10;0;258.51
20240124;11;0;255.39
20240124;12;0;248.41
20240124;13;0;268.47
20240124;14;0;93.09
20240124;15;0;193.34
20240124;16;0;189.76
20240124;17;0;338.7
20240124;18;0;307.44
20240124;19;0;298.48
20240124;20;0;231.58
20240124;21;0;294.05
20240124;22;0;326.46
20240124;23;0;290.54
20240125;0;0;264.07
20240125;1;0;267.39
20240125;2;0;273.44
20240125;3;0;261.32
20240125;4;0;268.8
20240125;5;0;284.33
20240125;6;0;289.36
20240125;7;0;290.26
20240125;8;0;315.39
20240125;9;0;250.79
20240125;10;0;292.65
20240125;11;0;230.01
20240125;12;0;259.88
20240125;13;0;268.42
20240125;14;0;234.75
20240125;15;0;176.82
20240125;16;0;282.83
20240125;17;0;206.46
20240125;18;0;308.91
20240125;19;0;77.12
20240125;20;0;461.95
20240125;21;0;348.92
20240125;22;0;303.75
20240125;23;0;260.09
20240126;0;0;313.64
20240126;1;0;298.91
20240126;2;0;279.18
20240126;3;0;285.24
20240126;4;0;295.36
20240126;5;0;306.37
20240126;6;0;304.27
20240126;7;0;291.74
20240126;8;0;350.96
20240126;9;0;296.63
20240126;10;0;225.03
20240126;11;0;226.87
20240126;12;0;269.95
20240126;13;0;186.05
20240126;14;0;216.18
20240126;15;0;254.16
20240126;16;0;293.37
20240126;17;0;298.36
20240126;18;0;334.04
20240126;19;0;343.19
20240126;20;0;420.84
20240126;21;0;334.77
20240126;22;0;297.33
20240126;23;0;279.05
20240127;0;0;337.04
20240127;1;0;316.82
20240127;2;0;262.16
20240127;3;0;291.88
20240127;4;0;277.17
20240127;5;0;321.23
20240127;6;0;288.5
20240127;7;0;286.92
20240127;8;0;278.14
20240127;9;0;231.95
20240127;10;0;289.36
20240127;11;0;137.47
20240127;12;0;246.04
20240127;13;0;264.09
20240127;14;0;227.78
20240127;15;0;232.62
20240127;16;0;290.57
20240127;17;0;288.74
20240127;18;0;241.82
20240127;19;0;215.13
20240127;20;0;222.23
20240127;21;0;312.82
20240127;22;0;329.36
20240127;23;0;302.51
20240128;0;0;292.75
20240128;1;0;243.63
20240128;2;0;201.77
20240128;3;0;262.04
20240128;4;0;275.54
20240128;5;0;251.34
20240128;6;0;203.77
20240128;7;0;196.88
20240128;8;0;229.61
20240128;9;0;243.64
20240128;10;0;241.52
20240128;11;0;222.0
20240128;12;0;264.37
20240128;13;0;249.28
20240128;14;0;242.33
20240128;15;0;252.69
20240128;16;0;256.49
20240128;17;0;321.01
20240128;18;0;285.62
20240128;19;0;230.55
20240128;20;0;276.28
20240128;21;0;264.73
20240128;22;0;277.91
20240128;23;0;239.96
20240129;0;0;277.56
20240129;1;0;289.02
20240129;2;0;279.1
20240129;3;0;282.92
20240129;4;0;133.92
20240129;5;0;223.37
20240129;6;0;317.42
20240129;7;0;315.61
20240129;8;0;153.07
20240129;9;0;340.99
20240129;10;0;340.51
20240129;11;0;353.26
20240129;12;0;309.37
20240129;13;0;317.66
20240129;14;0;347.35
20240129;15;0;385.39
20240129;16;0;351.14
20240129;17;0;343.85
20240129;18;0;299.19
20240129;19;0;146.12
20240129;20;0;71.33
20240129;21;0;294.33
20240129;22;0;339.04
20240129;23;0;323.58
