20240115;0;0;0.8
20240115;1;0;0.0
20240115;2;0;58.7
20240115;3;0;38.9
20240115;4;0;117.4
20240115;5;0;15.9
20240115;6;0;54.5
20240115;7;0;257.7
20240115;8;0;371.9
20240115;9;0;118.1
20240115;10;0;72.5
20240115;11;0;12.7
20240115;12;0;141.6
20240115;13;0;55.4
20240115;14;0;584.6
20240115;15;0;452.3
20240115;16;0;407.5
20240115;17;0;590.7
20240115;18;0;324.2
20240115;19;0;286.5
20240115;20;0;18.9
20240115;21;0;22.0
20240115;22;0;80.9
20240115;23;0;160.0
20240116;0;0;40.2
20240116;1;0;19.8
20240116;2;0;3.3
20240116;3;0;6.8
20240116;4;0;10.8
20240116;5;0;15.7
20240116;6;0;126.9
20240116;7;0;175.1
20240116;8;0;302.6
20240116;9;0;421.6
20240116;10;0;187.8
20240116;11;0;20.5
20240116;12;0;109.3
20240116;13;0;45.3
20240116;14;0;98.1
20240116;15;0;35.3
20240116;16;0;223.3
20240116;17;0;57.0
20240116;18;0;400.4
20240116;19;0;93.3
20240116;20;0;4.4
20240116;21;0;44.6
20240116;22;0;0.1
20240116;23;0;44.0
20240117;0;0;55.8
20240117;1;0;0.4
20240117;2;0;180.6
20240117;3;0;27.9
20240117;4;0;4.4
20240117;5;0;98.1
20240117;6;0;462.9
20240117;7;0;533.5
20240117;8;0;184.7
20240117;9;0;68.2
20240117;10;0;158.0
20240117;11;0;229.2
20240117;12;0;110.1
20240117;13;0;163.4
20240117;14;0;111.1
20240117;15;0;587.2
20240117;16;0;1.8
20240117;17;0;31.7
20240117;18;0;104.8
20240117;19;0;13.9
20240117;20;0;19.5
20240117;21;0;13.0
20240117;22;0;90.6
20240117;23;0;67.5
20240118;0;0;78.9
20240118;1;0;120.3
20240118;2;0;7.7
20240118;3;0;15.7
20240118;4;0;18.2
20240118;5;0;27.9
20240118;6;0;41.6
20240118;7;0;514.1
20240118;8;0;272.9
20240118;9;0;649.9
20240118;10;0;675.0
20240118;11;0;389.5
20240118;12;0;296.5
20240118;13;0;14.2
20240118;14;0;2.2
20240118;15;0;42.6
20240118;16;0;44.3
20240118;17;0;263.2
20240118;18;0;298.3
20240118;19;0;105.3
20240118;20;0;107.6
20240118;21;0;114.1
20240118;22;0;99.4
20240118;23;0;84.3
20240119;0;0;173.5
20240119;1;0;16.3
20240119;2;0;86.6
20240119;3;0;34.0
20240119;4;0;267.1
20240119;5;0;51.0
20240119;6;0;294.5
20240119;7;0;272.2
20240119;8;0;124.1
20240119;9;0;53.1
20240119;10;0;20.6
20240119;11;0;296.8
20240119;12;0;96.3
20240119;13;0;544.4
20240119;14;0;62.7
20240119;15;0;542.1
20240119;16;0;77.7
20240119;17;0;129.8
20240119;18;0;165.7
20240119;19;0;257.3
20240119;20;0;91.4
20240119;21;0;161.1
20240119;22;0;35.8
20240119;23;0;156.6
20240120;0;0;46.9
20240120;1;0;32.5
20240120;2;0;29.4
20240120;3;0;19.2
20240120;4;0;20.9
20240120;5;0;90.1
20240120;6;0;92.2
20240120;7;0;45.1
20240120;8;0;214.0
20240120;9;0;336.0
20240120;10;0;253.0
20240120;11;0;252.9
20240120;12;0;55.2
20240120;13;0;18.2
20240120;14;0;98.5
20240120;15;0;58.2
20240120;16;0;22.9
20240120;17;0;103.0
20240120;18;0;359.6
20240120;19;0;212.6
20240120;20;0;51.3
20240120;21;0;143.7
20240120;22;0;105.1
20240120;23;0;93.7
20240121;0;0;26.9
20240121;1;0;39.8
20240121;2;0;13.7
20240121;3;0;25.6
20240121;4;0;7.4
20240121;5;0;56.6
20240121;6;0;118.3
20240121;7;0;96.5
20240121;8;0;67.1
20240121;9;0;91.2
20240121;10;0;152.3
20240121;11;0;30.5
20240121;12;0;7.7
20240121;13;0;4.4
20240121;14;0;2.5
20240121;15;0;367.7
20240121;16;0;512.7
20240121;17;0;288.6
20240121;18;0;307.7
20240121;19;0;14.9
20240121;20;0;12.8
20240121;21;0;11.6
20240121;22;0;11.8
20240121;23;0;156.8
20240122;0;0;140.3
20240122;1;0;52.3
20240122;2;0;28.0
20240122;3;0;40.9
20240122;4;0;30.0
20240122;5;0;93.3
20240122;6;0;147.2
20240122;7;0;169.4
20240122;8;0;292.8
20240122;9;0;1273.9
20240122;10;0;731.8
20240122;11;0;177.3
20240122;12;0;87.4
20240122;13;0;335.7
20240122;14;0;43.7
20240122;15;0;206.7
20240122;16;0;644.3
20240122;17;0;400.0
20240122;18;0;116.2
20240122;19;0;66.3
20240122;20;0;109.9
20240122;21;0;3.1
20240122;22;0;111.2
20240122;23;0;132.3
