20240115;0;0;200.0
20240115;1;0;194.4
20240115;2;0;187.2
20240115;3;0;178.72
20240115;4;0;179.2
20240115;5;0;187.04
20240115;6;0;198.24
20240115;7;0;182.4
20240115;8;0;114.24
20240115;9;0;120.8
20240115;10;0;157.76
20240115;11;0;115.52
20240115;12;0;182.4
20240115;13;0;220.0
20240115;14;0;220.0
20240115;15;0;270.72
20240115;16;0;144.16
20240115;17;0;111.52
20240115;18;0;57.92
20240115;19;0;64.0
20240115;20;0;65.92
20240115;21;0;92.64
20240115;22;0;87.03999999999998
20240115;23;0;168.16
20240116;0;0;200.0
20240116;1;0;200.0
20240116;2;0;125.12
20240116;3;0;131.52
20240116;4;0;132.32
20240116;5;0;126.72
20240116;6;0;88.48
20240116;7;0;118.08
20240116;8;0;89.60000000000002
20240116;9;0;87.67999999999998
20240116;10;0;133.6
20240116;11;0;142.4
20240116;12;0;136.0
20240116;13;0;161.28
20240116;14;0;161.28
20240116;15;0;209.44
20240116;16;0;220.0
20240116;17;0;209.44
20240116;18;0;140.8
20240116;19;0;151.52
20240116;20;0;220.0
20240116;21;0;187.52
20240116;22;0;211.04
20240116;23;0;186.56
20240117;0;0;171.84
20240117;1;0;173.6
20240117;2;0;180.0
20240117;3;0;178.56
20240117;4;0;178.56
20240117;5;0;180.0
20240117;6;0;163.2
20240117;7;0;157.6
20240117;8;0;173.27999999999997
20240117;9;0;173.12
20240117;10;0;188.32
20240117;11;0;180.0
20240117;12;0;169.28
20240117;13;0;180.0
20240117;14;0;171.84
20240117;15;0;243.04
20240117;16;0;190.56
20240117;17;0;164.79999999999995
20240117;18;0;152.32
20240117;19;0;164.64
20240117;20;0;180.0
20240117;21;0;157.44
20240117;22;0;164.8
20240117;23;0;250.08
20240118;0;0;166.88000000000005
20240118;1;0;177.44
20240118;2;0;180.0
20240118;3;0;180.0
20240118;4;0;180.0
20240118;5;0;179.36
20240118;6;0;179.36
20240118;7;0;194.72
20240118;8;0;283.68
20240118;9;0;285.44
20240118;10;0;248.96
20240118;11;0;232.96
20240118;12;0;221.12
20240118;13;0;213.6
20240118;14;0;217.28
20240118;15;0;256.0
20240118;16;0;318.4
20240118;17;0;20.32
20240118;18;0;80.8
20240118;19;0;68.96
20240118;20;0;95.36
20240118;21;0;94.56
20240118;22;0;69.12
20240118;23;0;241.6
20240119;0;0;215.84
20240119;1;0;240.32
20240119;2;0;236.64
20240119;3;0;209.12
20240119;4;0;200.0
20240119;5;0;188.0
20240119;6;0;200.0
20240119;7;0;200.32
20240119;8;0;250.88
20240119;9;0;259.2
20240119;10;0;214.24
20240119;11;0;199.52
20240119;12;0;226.72
20240119;13;0;221.76
20240119;14;0;223.84
20240119;15;0;284.16
20240119;16;0;267.04
20240119;17;0;225.6
20240119;18;0;165.6
20240119;19;0;255.52
20240119;20;0;236.16
20240119;21;0;165.6
20240119;22;0;212.8
20240119;23;0;209.28
20240120;0;0;240.0
20240120;1;0;228.96
20240120;2;0;240.0
20240120;3;0;296.16
20240120;4;0;240.0
20240120;5;0;287.84
20240120;6;0;399.84
20240120;7;0;238.4
20240120;8;0;168.16
20240120;9;0;277.76
20240120;10;0;272.0
20240120;11;0;332.0
20240120;12;0;349.44
20240120;13;0;320.0
20240120;14;0;392.32000000000005
20240120;15;0;338.88
20240120;16;0;357.76
20240120;17;0;219.2
20240120;18;0;89.92
20240120;19;0;102.4
20240120;20;0;99.2
20240120;21;0;86.56
20240120;22;0;101.44
20240120;23;0;149.12
20240121;0;0;160.32
20240121;1;0;163.04000000000005
20240121;2;0;169.28
20240121;3;0;174.88
20240121;4;0;177.12
20240121;5;0;180.0
20240121;6;0;180.0
20240121;7;0;180.0
20240121;8;0;180.0
20240121;9;0;201.92
20240121;10;0;216.32
20240121;11;0;204.32
20240121;12;0;180.0
20240121;13;0;180.0
20240121;14;0;180.16
20240121;15;0;184.32
20240121;16;0;217.6
20240121;17;0;200.0
20240121;18;0;108.48
20240121;19;0;63.2
20240121;20;0;65.92
20240121;21;0;74.88
20240121;22;0;124.8
20240121;23;0;182.4
20240122;0;0;221.92
20240122;1;0;216.0
20240122;2;0;212.64
20240122;3;0;221.6
20240122;4;0;218.24
20240122;5;0;219.84
20240122;6;0;214.4
20240122;7;0;157.44
20240122;8;0;160.0
20240122;9;0;265.92
20240122;10;0;244.16
20240122;11;0;249.92
20240122;12;0;215.04
20240122;13;0;211.52
20240122;14;0;216.48
20240122;15;0;217.92
20240122;16;0;233.44000000000003
20240122;17;0;194.88
20240122;18;0;106.24
20240122;19;0;100.16
20240122;20;0;114.4
20240122;21;0;102.4
20240122;22;0;103.52
20240122;23;0;158.88
