20240108;0;0;94.71;Spain
20240108;0;15;86.98;Spain
20240108;0;30;87.16;Spain
20240108;0;45;76.35;Spain
20240108;1;0;94.05;Spain
20240108;1;15;94.05;Spain
20240108;1;30;88.63;Spain
20240108;1;45;59.75;Spain
20240108;2;0;81.53;Spain
20240108;2;15;81.53;Spain
20240108;2;30;0.0;Spain
20240108;2;45;0.0;Spain
20240108;3;0;25.0;Spain
20240108;3;15;25.0;Spain
20240108;3;30;55.0;Spain
20240108;3;45;55.0;Spain
20240108;4;0;0.0;Spain
20240108;4;15;3.14;Spain
20240108;4;30;78.43;Spain
20240108;4;45;78.43;Spain
20240108;5;0;43.91;Spain
20240108;5;15;89.91;Spain
20240108;5;30;89.91;Spain
20240108;5;45;104.67;Spain
20240108;6;0;20.0;Spain
20240108;6;15;95.3;Spain
20240108;6;30;99.2;Spain
20240108;6;45;114.17;Spain
20240108;7;0;71.35;Spain
20240108;7;15;120.33;Spain
20240108;7;30;122.41;Spain
20240108;7;45;129.12;Spain
20240108;8;0;120.39;Spain
20240108;8;15;120.39;Spain
20240108;8;30;120.39;Spain
20240108;8;45;120.39;Spain
20240108;9;0;126.73;Spain
20240108;9;15;120.88;Spain
20240108;9;30;118.93;Spain
20240108;9;45;53.4;Spain
20240108;10;0;122.41;Spain
20240108;10;15;114.81;Spain
20240108;10;30;114.81;Spain
20240108;10;45;63.52;Spain
20240108;11;0;127.31;Spain
20240108;11;15;113.17;Spain
20240108;11;30;109.87;Spain
20240108;11;45;108.45;Spain
20240108;12;0;221.85;Spain
20240108;12;15;227.24;Spain
20240108;12;30;227.24;Spain
20240108;12;45;109.77;Spain
20240108;13;0;102.18;Spain
20240108;13;15;102.24;Spain
20240108;13;30;101.19;Spain
20240108;13;45;101.19;Spain
20240108;14;0;96.69;Spain
20240108;14;15;96.69;Spain
20240108;14;30;96.69;Spain
20240108;14;45;96.69;Spain
20240108;15;0;96.69;Spain
20240108;15;15;96.69;Spain
20240108;15;30;98.94;Spain
20240108;15;45;98.94;Spain
20240108;16;0;51.0;Spain
20240108;16;15;74.24;Spain
20240108;16;30;79.87;Spain
20240108;16;45;105.69;Spain
20240108;17;0;85.63;Spain
20240108;17;15;105.69;Spain
20240108;17;30;125.18;Spain
20240108;17;45;125.18;Spain
20240108;18;0;101.6;Spain
20240108;18;15;104.68;Spain
20240108;18;30;104.68;Spain
20240108;18;45;104.68;Spain
20240108;19;0;104.68;Spain
20240108;19;15;105.69;Spain
20240108;19;30;105.69;Spain
20240108;19;45;110.68;Spain
20240108;20;0;102.0;Spain
20240108;20;15;102.2;Spain
20240108;20;30;102.2;Spain
20240108;20;45;102.2;Spain
20240108;21;0;109.73;Spain
20240108;21;15;109.73;Spain
20240108;21;30;109.73;Spain
20240108;21;45;101.4;Spain
20240108;22;0;116.53;Spain
20240108;22;15;115.42;Spain
20240108;22;30;103.84;Spain
20240108;22;45;83.01;Spain
20240108;23;0;107.98;Spain
20240108;23;15;94.68;Spain
20240108;23;30;94.68;Spain
20240108;23;45;63.02;Spain
20240109;0;0;125.17;Spain
20240109;0;15;106.5;Spain
20240109;0;30;85.0;Spain
20240109;0;45;79.01;Spain
20240109;1;0;190.73;Spain
20240109;1;15;190.73;Spain
20240109;1;30;170.63;Spain
20240109;1;45;69.01;Spain
20240109;2;0;178.12;Spain
20240109;2;15;180.35;Spain
20240109;2;30;180.35;Spain
20240109;2;45;91.03;Spain
20240109;3;0;86.9;Spain
20240109;3;15;80.0;Spain
20240109;3;30;80.95;Spain
20240109;3;45;79.05;Spain
20240109;4;0;86.9;Spain
20240109;4;15;86.9;Spain
20240109;4;30;84.01;Spain
20240109;4;45;84.39;Spain
20240109;5;0;79.01;Spain
20240109;5;15;79.01;Spain
20240109;5;30;88.14;Spain
20240109;5;45;99.7;Spain
20240109;6;0;58.73;Spain
20240109;6;15;104.79;Spain
20240109;6;30;110.79;Spain
20240109;6;45;117.01;Spain
20240109;7;0;81.9;Spain
20240109;7;15;113.09;Spain
20240109;7;30;138.7;Spain
20240109;7;45;139.53;Spain
20240109;8;0;122.55;Spain
20240109;8;15;130.55;Spain
20240109;8;30;138.08;Spain
20240109;8;45;138.39;Spain
20240109;9;0;138.7;Spain
20240109;9;15;138.39;Spain
20240109;9;30;136.18;Spain
20240109;9;45;120.75;Spain
20240109;10;0;138.08;Spain
20240109;10;15;120.74;Spain
20240109;10;30;114.15;Spain
20240109;10;45;113.43;Spain
20240109;11;0;112.67;Spain
20240109;11;15;112.67;Spain
20240109;11;30;112.67;Spain
20240109;11;45;110.24;Spain
20240109;12;0;113.33;Spain
20240109;12;15;113.33;Spain
20240109;12;30;113.33;Spain
20240109;12;45;113.33;Spain
20240109;14;0;110.24;Spain
20240109;14;15;110.24;Spain
20240109;14;30;110.24;Spain
20240109;14;45;110.24;Spain
20240109;15;0;123.04;Spain
20240109;15;15;125.59;Spain
20240109;15;30;125.59;Spain
20240109;15;45;131.96;Spain
20240109;16;0;133.26;Spain
20240109;16;15;138.08;Spain
20240109;16;30;138.7;Spain
20240109;16;45;140.17;Spain
20240109;17;0;138.35;Spain
20240109;17;15;139.53;Spain
20240109;17;30;145.35;Spain
20240109;17;45;145.0;Spain
20240109;18;0;139.0;Spain
20240109;18;15;143.0;Spain
20240109;18;30;148.42;Spain
20240109;18;45;149.94;Spain
20240109;19;0;145.9;Spain
20240109;19;15;146.5;Spain
20240109;19;30;150.53;Spain
20240109;19;45;152.07;Spain
20240109;20;0;143.01;Spain
20240109;20;15;145.0;Spain
20240109;20;30;145.0;Spain
20240109;20;45;143.01;Spain
20240109;21;0;131.0;Spain
20240109;21;15;130.0;Spain
20240109;21;30;129.99;Spain
20240109;21;45;81.1;Spain
20240109;22;0;121.18;Spain
20240109;22;15;111.86;Spain
20240109;22;30;111.86;Spain
20240109;22;45;74.74;Spain
20240109;23;0;113.33;Spain
20240109;23;15;113.08;Spain
20240109;23;30;110.24;Spain
20240109;23;45;72.27;Spain
20240110;0;0;107.41;Spain
20240110;0;15;104.71;Spain
20240110;0;30;104.71;Spain
20240110;0;45;72.27;Spain
20240110;1;0;95.24;Spain
20240110;1;15;90.77;Spain
20240110;1;30;90.7;Spain
20240110;1;45;73.8;Spain
20240110;2;0;188.61;Spain
20240110;2;15;187.34;Spain
20240110;2;30;186.49;Spain
20240110;2;45;91.2;Spain
20240110;3;0;93.96;Spain
20240110;3;15;93.96;Spain
20240110;3;30;81.11;Spain
20240110;3;45;81.11;Spain
20240110;4;0;87.6;Spain
20240110;4;15;87.6;Spain
20240110;4;30;87.6;Spain
20240110;4;45;86.1;Spain
20240110;5;0;164.28;Spain
20240110;5;15;162.25;Spain
20240110;5;30;174.35;Spain
20240110;5;45;93.96;Spain
20240110;6;0;78.0;Spain
20240110;6;15;92.0;Spain
20240110;6;30;102.36;Spain
20240110;6;45;107.64;Spain
20240110;7;0;66.25;Spain
20240110;7;15;101.61;Spain
20240110;7;30;104.71;Spain
